Lemma,Locatie,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Region,Land,Corpus,Register,Prose_play,Freq_lemma,Century_fact,Freq_lemma_century,Freq_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_syncope_16,percentage_syncope_17,percentage_syncope_18,percentage_syncope_19,percentage_syncope_20,percentage_syncope_century,lag_variation,Freq_meaning_cat
roede,Gent,43,"  totdat het boven glinstert. Trecktse dan uut den oven ende strooyt er musquet over, steect er lanck suycker in ende roosemarijntacxken. Stoffeertse so fraey als ghy wilt ende dientse cout ter tafel.  Nota: Neemt tot dry vierendeel amandelen ses on. fijn suycker ende de amandelen moet men een weynich stooten. De suyckerbackers doen oock een weynich schoon bloeme int amandeldeech als zijt byeen wercken.  282 Om suycker te clarificeren ende tot syrope te maken. Tot een pont ofte anderhalf pont suycker, neemt het wit van een ey ende een pinte water of daerontrent. Clopt dit water ende wit van den ey wel ondereen, dattet bycanst niet dan schuym en is met rijs uut eenen bessem gemaeckt gelijck een ",roede,", het rijs boven wat gelijck afgesneden ende als dit aldus tsamen gheclopt is, so doet er het suycker in ende latet tsamen een weynich opsieden. Ghietet dan door eenen stromijn die niet ydel en is ende wacht dattet niet troubel door en loope. Siedet dan u syrope voorts tot perfectie. Als u syrope begint te heffenen in den ketel, soo moecht ghy die gadeslaen. Neempt een saucier met een tennen lepel ende schept daer dicmael eenen lepel vol int saucierken uut den ketel ende latet daerin cout werden ende besiet oft dick genoech is. Ende alst dicke genoech is, so looptse gelijck dicke olie alsse coutachtich is ende als ghy neemt twee, dry, vier of vijf pont ",de,garde,secondary_meaning,literal,concrete,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/bat1593.txt,Cocboeck,1593,Carolus Battus,non_fiction,rhyme,Vlaanderen,BE,DVO,written,Prose,70,16,30,1,1.84509804,1.477121255,0,0.1,0.476190476,0.625,0,0.4,0.1,0.1,minder_frequent
roede,Amsterdam,64,"  spoedig over te brengen, er ook  zulke waren, die door goede vriendinnen mogten gebruikt worden, dan zond ik ten  minste u alle dagen een goeden dag, en zou ook wel alle dagen een' groet van u  weerom ontvangen. Dan, laat ons bij gebrek aan zulke buitengewone hulpmiddelen,  die te baat nemen, welke wij  Margaretha Jacoba de Neufville, De kleine pligten   186  onder ons bereik hebben, ik beveel mij in uw aandenken, en blijf steeds  Uwe hartelijk liefhebbende Vriendin  Wed. R.  CXXXVII. Brief.  Diederik van B. aan Willem P.  Utrecht, 28 October 1808.  Gij raaskalt: O vrolijke, luchtige broeder, waar is uwe vrolijkheid, waar uwe luchtigheid  gebleven? Ja betooverd, dat zijt gij in al de kracht des woords, maar verbreek de  ",roede," onder welke gij gebukt gaat, ruk u los van de banden die u knellen, nog is  het tijd. Ik zeg niet dat gij uwe liefste moet laten varen, dit zoudt gij toch niet doen,  maar ik zeg u wend de voorbeelden, welke gij aanhaalt, om uwe lafheid te  verschoonen tot uwe eigene genezing aan. Wat was het gevolg van HERKULES'S  verwijfdheid? Wat kwam uit SIMSON'S zwakheid voort? dat zij tot niets meer deugden,  ten bewijze waarvan zij zich eindelijk zelven het leven benamen. Wat is er geworden  van al die andere kwanswijze helden, die de knie voor eene vrouw  Margaretha Jacoba de Neufville, De kleine pligten   187  gebogen hebben? dat zij zich nimmer weder hebben opgeheven ",de,straf,secondary_meaning,figurative,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Neufville.txt,kleine_pligten,1825,Neufville,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,70,19,6,2,1.84509804,0.77815125,0.301029996,0.1,0.476190476,0.625,0,0.4,0,0.625,minder_frequent
roede,Charleroi,91,"  doen zien dat zy maar spysden welstaans halve, en on-  Jacob Campo Weyerman, Den ontleeder der gebreeken. Deel 1   356  dertusschen lurkten zy de Kroezen uit tot het laatste Dropje toe. Dat noemen de  Heeren van Tongerlo tot deezen huidigen dag, Bibere Stoice, een Wysgeers Teug.  De Papegaai.  Ik heb, Heer Ontleeder, de ingeboore Zucht voor de Vreugde bestudeert in de  Kinderen. Let eens, hoe dat die jonge Praaters en Snapsters die Meisjes en Minnens  caresseeren, die zo vrolyk zyn als veelkleurige Loeries; hoe dat zy die streelen met  haar zachte Pootjes, en ter contrarie, geest eens acht, hoe dat zy die geene ontwyken  die 'er zo blymoedig uitzien gelyk als de *Brugsche Penitenten op den goeden  Vrydag. De ",Roede," zelve belet de Kinders niet van alle de Voorwerpen der Vreugde  na te jaagen, en al haar Zinnen en Gedachten staan altoos schrap om een handje  vol Plaifier over te gaaren.  De Gryzaardsvinden het grootste Gemak by de Vreugde; doch zy ontmoeten veel  Zwaarigheden op die Kruistogt, dewyl zy al te ervaaren zyn in de verleedene  Vermaaken, want alle weezentlyke Plaizieren zyn zeer na verknogt aan het eerste  Huuwelyksnieuws, (dat is) aan een nooit gesmaakte Vreugde.  Den Ontleeder.  Wel zo myn Papegaaitje roiaal, dat lykt 'er na, myn groene Prokureur, dus doende  is 'er een Uitzigt om uw Fortuin te pousseeren door een Papegaais Tong, gelyk als  een Advokaat; maar eens wat anders gepraat. Zou het weezentlyk ",de,strafwerktuig,original_meaning,literal,concrete,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Fictional prose/Weyerman.txt,den_ontleeder_der_gebreeken,1724,Weyerman,fiction,no_rhyme,other,BE,DVO,written,Fictional prose,70,18,8,8,1.84509804,0.903089987,0.903089987,0.1,0.476190476,0.625,0,0.4,0.625,0.476190476,meest_frequent
roede,Den Haag,17,"  rest gaet hem niet aen.  Hoe prachtig zult ghy in Stockholm nu pralen?  Waer salmen paerden voor u wagen halen?  Waer 't volck tot een victory-lied?  De stadt die loeyt en weergalmt van verdriet  En zouw haer Koning zoo zy dorst vervloecken,  Die 't zijn verlaet, om vreemt goed op te zoecken,  Die om den buyt, om 't moorden en verraen  Vrywillig laet zijn landen open staen:  Hy vreest niet voor zijn Koninglijcke zetel,  De schraele armoe maeckt hem zoo vermetel;  Wie had'er lust behalven Proserpijn,  In Plutoos rijck als Koningin te zijn?  Noch blijft ghy hard, moordadig en gramstorig,  Die spreeckt van vre\xEA, die maeckt u 't hooft balhorig,  Dat is de rechte ",roe,", de zelve straf,  Die God in zijnen toorn den Joden gaf.  Wie kan het meer by u in lafheydt halen?  Wie kan uw' doen als ghy verdient verhalen?  Mijn pen altoos is veel te goed daer toe,  Wie 't maer van veer aenziet die werd het moe.  De Faam die is van schaamte weg gedoken,  Van dat zy oyt voor Zweden heeft gesproken,  Zy wouw haer woord wel halen inden hals:  Wat kanze nu meer van u zeggen, als  Dit 's Karel, die van alle deugt verbastert  Is 't wonder! dat hy dan hardtneckig wordt  Die op zijn neck all 's wereldts vloecken schort.  Anagramma.  Kaerel Gustaev',  Gae nu kael te rust.  Aernout van Overbeke, Geestige wercken   103  ",de_apocope,straf,secondary_meaning,figurative,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Fictional prose/Van Overbeke.txt,geestige_wercken,1678,Van Overbeke,fiction,rhyme,Holland,NL,DVO,written,Fictional prose,70,17,21,5,1.84509804,1.322219295,0.698970004,0.1,0.476190476,0.625,0,0.4,0.476190476,0.1,minder_frequent
roede,Den Haag,59,"  slegt de wegh loopt mis,  Ten sy, dat dit haer blintheyts reden is,  Dat moeder min, als vader staet te vreesen.  Het quaet geweten slaept, men wil Godts tooren  Niet duyden op sich self, of sijn geslaght,  Daer Godt nochtans niet haestigh gaet, maer sagt,  Die 't geen lang is verdient noch dreygt te vooren.  De gantsche Stadt is yverigh en wacker:  Maer met wat oogh, dat elck de Ster aensiet,  Hy en voldoet des Scheppers oog-merck niet,  Het oog siet wel, maer het geloof werdt swacker,  d'Een meet den op of ondergangh, of roede,  Een roe lang, die noch langer roeden dreygt:  Maer geen die knie, of hooft, of herte neygt,  En kust Godts ",roe,", noch versch geverft van bloede.  d'Een seyt het gelt den Koningh met drie kroonen,  En 't verdre Noordt: de Koningh roept 't is vals,  Aernout van Overbeke, Geestige wercken   188  En schuyft die straf misschien op onsen hals:  Maer Godt die dreygt, daer hy sijn bo\xF4 komt toonen.  't Is seker dat hy eens sal komen wreecken,  Hy wett sijn toorn, sy komt dan vroeg of spae,  Menspreeckt vergeefs, als straf komt, om genae,  En Godt sendt niet vergeefs een Hemel-teken.  Dit jaer was vreemdt-noch borger-tong niet stom,  Doe Duytslant weend', en dat de Kroon van Prage  Voor Frederick te lastigh viel te dragen,  En al de Grenzen kraeckten om en om.  Tot ",de_apocope,strafwerktuig,original_meaning,literal,concrete,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Fictional prose/Van Overbeke.txt,geestige_wercken,1678,Van Overbeke,fiction,rhyme,Holland,NL,DVO,written,Fictional prose,70,17,21,12,1.84509804,1.322219295,1.079181246,0.1,0.476190476,0.625,0,0.4,0.476190476,0.1,meest_frequent
roede,NA,45,  wetender met omme te springhen/ het is heurlieder ambacht: ba ick hope   #  Uande Informacien die deur de Commissarisen van sHofs wegen gehouden worden.     [fol. 166v]  datse noch de heele werelt suueren of reynighen sullen van alle dese diueersche heresien en ketterien/ daer wy nu seer naer vijftich jaren lanck mede zijn geplaecht en gequelt geweest. Hey waer zijnse nu dese Pensionarisen/ dese befetters van Brugge/ die ouer twee jaren quamen loopen protestieren/ en haer stellen teghen die informacie van mijn Heer de Inquisiteur: ba datse nu commen protestieren en spartelen tegen dese informacie/ luysige esels alsse zijn. maer neen/ sy sullen heur dies wel wachten/ sy gaen nu al siende gelijc pissebedden/ byloo die man met die ,roede, is commen wt Spaenien/ die en sal op protestieren noch op priuilegien passen/ dat hy so en sal.   Den 14. Septembris/ naer dat de Graue van Egmont/ ende de Graue van Hoornen den negensten dach in Septembris van Duc dAlue gheuangen waren/ seyde B. Cornelis in zijn sermoon: Ba goeliens/ wat duncter u nu af? Ou/ ba gaet dit treffelic toe/ he? Ba is dit den intrede/ int beghinsel/ wat salt dan noch wel metter tijt werden? ia/ en beyd en beyd. Ba als ick nu corts voorby tvleesch huys  #  ginc/ ende eenen vleeschhouwer daer een schaep sach dooden/ beginnende ten eersten ant hooft peynsde ick: ia/ ba so salder onsen Duc de Alue ooc mede moeten te ,de,heerschappij,secondary_meaning,figurative,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/golt1569.txt,historie_van_cornelis_adriaensen,1569,Anoniem10,non_fiction,no_rhyme,NA,NA,DVO,written,Prose,70,16,30,5,1.84509804,1.477121255,0.698970004,0.1,0.476190476,0.625,0,0.4,0.1,0.1,minder_frequent
roede,Haarlem,27,"  zou me niet vrindelijk ontvangen, als 'k niet 'n kruik vol  van 't heilige vocht meebracht, waarvan ze bij alle narigheid en ziekte 'n paar teugjes  moet drinken.\x92  Onderweg vroeg de oude man, hoe z'n kleinzoon 't toch wel bij meester Jansz  maakte, bij wien ie al 'n jaar school liep.  Dat was 'n onderwerp, waarover de knaap niet zo gauw uitgepraat raakte, want  hij ging gr\xE1\xE1g naar school en beschouwde 't als 'n grote goedheid van z'n ouders, dat  ze hem, nu de meeste kinderen nog geen onderwijs kregen, naar meester Jansz hadden  gestuurd. En.... de meester van Egmond was 'n man, die meer van de kinderen dan  van de ",roe," en de plak hield. Vertellen kon ie als de beste en als 't maar even duister  begon te worden, werden de boeken weggeborgen. Honderden verhalen wist ie zo  maar uit z'n wijde mouw te schudden en meestal speelden ze daar in de buurt of  verder weg in Kennemerland.  \x91Z\xF3, dat vind je zeker wel fijn, h\xE8?\x92 vroeg grootvader nu vriendelijk en hij vervolgde  nieuwsgierig, \x91waarover heeft ie 't zo al?\x92  \x91O, vaak over St. Adelbert en over de abdij. Wist u, dat die heilige 'n goeien vrind  had, die Eggo heette? En dat Egmond naar dien man genoemd is?\x92  \x91Nee, m'n jongen! Nooit van gehoord. En ",de_apocope,strafwerktuig,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Brugman 1937.txt,visserszoon_egmond,1937,Brugman,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,70,20,5,5,1.84509804,0.698970004,0.698970004,0.1,0.476190476,0.625,0,0.4,0.4,0,meest_frequent
roede,Antwerpen,80,"  zyn dat ik ga.  FILLIDA.  Hou Dares, wel waar heen?  DARES.  Daar 't my believen zal.  FILLIDA.  Dat wed ik jou van neen.  DARES.  Wel hekssen, 'k lach met jou.  TISBE.  'k Zal haast uw tong beshoeren.  Waar zyt gy, kom straks hier. wilt deze gast vervoeren.  De Beer komt uit, die Dares neemt en met hem binnen loopt.  En hangt hem aan een galg, hy scheld onze achtbaarheid.  DARES.  Wat drommel zal dit zyn? ik hangen, slecht bescheit!  Help! help! moord! water! brand! hoe zal ik moeten hangen  Myn zuikre Beeroom? ei! och zult ge my zo prangen.  Adriaen Peys, De toverijen van Armida   56  Vyfde bedryf.  Eerste vertooning.  De Leeuw zit op een stoel met de ",roei," van Justitie in zyn poot, daar Dares, al biddende, geknield  voor leit, die van de Beer, met koorden om zyn hals gebonden, vast gehouden word; aan de  linker zy zit de Zim op een blok, en schryft als Sekretaris.  Tweede vertooning.  In 't midden van 't Tooneel, dat een Landschap verbeeld, is een put, waar boven een galg staat,  waar aan de Beer, op een Leer staande, Dares hangt.  DARES, terwyl hy opgeknoopt word.  OCh! is 'er geen gena, flus danste je met my?  Nu worg je my: de Beul is niet zo wreed als gy.  FILLIDA, TISBE.  FILLIDA.  Kom, willen wy gaan zien hoe dat hy hem mag houwen,  En hoe het hem nu smaakt met ",i,staf,original_meaning,literal,concrete,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Peys.txt,toverijen_armida,1695,Peys,fiction,rhyme,Brabant,BE,DVO,spoken_like,Plays,70,17,21,1,1.84509804,1.322219295,0,0.1,0.476190476,0.625,0,0.4,0.476190476,0.1,minder_frequent
roede,Antwerpen,49,"  en cappiteynen, dies daer vuel aengenomen hadden voer Brederode, waeren nou alle wech na Hollant, en daer werdt noch weder volck aengenomen; en men wist niet tot wat eynde oft voer wien, en met merckte wel dat het den rechten wille van den prinsche niet en was. Ende deestijt werden in Antwerpen voer de regente buschieters van groot gescut aengenomen, maer men hielt ('t) so secrete als men conde, maer ick geloove dat het den prinsche wel wiste, maer en wilde geen vijant van der regente wesen dan met redenen. [8 Maart 1567] +De roy roede meynde de guesen tot Outsterweel te slaen. + Ende op den 8 dach Meert quam Hans de Grave, droschaert van en in Brabant, als roy ",roede," met een deel peertvolck en voetvolck bij den nieuwen hoop tot Outsterweel, maer sij waeren hem te sterck, en moest wijcken en behielden eenen van de sijne gevanghen(46). En op den selven dach so trock den grave van Hoochstraten in poste na Brusel bij de regente, so vele meynden, om te weten oft de regente wilde scorsen van steden te beleggen oft niet. Maer sommighe vermoeytden, welck ick best geloofde, dat hij haer was (gaan?) verclaeren, dat hij, noch den prinsche +Quaet in heerenboecken studeren. haer die aenneminghe tot Outsterweel niet aen en droeghen, noch met+ haeren wille niet en was, en haer beste mocht doen om te verstroijen. Men en wist niet, wat men aen heeren ",de,gerechtsdienaar,secondary_meaning,figurative,concrete,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/(Haecht G.v.1565-1574).txt,Kroniek_van_Godevaert_van_Haecht,1570,Godevaert van Haecht,non_fiction,no_rhyme,Brabant,BE,DVO,written,Prose,70,16,30,8,1.84509804,1.477121255,0.903089987,0.1,0.476190476,0.625,0,0.4,0.1,0.1,minder_frequent
roede,Amsterdam,24,"  raadt versmaadt,  Betroort te laat zijn zotheydt quaadt,   Als valsche lust werdt ware rouwe.   Maar die zijn zin te buyten gaat,   Gheniet des wijsheydts trouwe.   De zot werdt op d'Overheydt gram,  En merckt niet hoe 't onnozel Lam    Zijn boosheydts tyranny moet lyden,   Dat hy als een verwoede Ram   In zich fel gaat bestryden.   Die 't hert noch vol Afgoden draaght,  Yverigh d'Afgoden schijn belaaght.   En d' Afgods beeldt rasch gaat vernielen,   Eert d' Afgodt zelf noch onverjaaght   Opt Altaar zijnder zielen.   Zulck klaaght vant lichaams dienstbaarheydt,  Diens ziel noch vast ghebonden leydt  In slaverny onder die zonde.   Ter zonden dienst ist hert bereydt,   En dient God metten monde.   Bruyckt Godt uyt liefden dan zijn ",Roe,",  Die zijn zy eer dan boosheydt moe,   En bidden af des strafs ghenezen.   'T quaadt minnen zy, dat neemt vast toe,   En haten 't goedt met vrezen.   Ist wonder dat de lieve Godt  'T verkeert bidden van zulcken zot   Tot zijn verderf niet wil verhoren?   Zo werdt meest elcx Ghebedt een spot   Die 't quaadt noch heeft verkoren. De vierde handeling. J uytkomen   Noodt zoeckt broodt, die zich stoot, opent zijn duyster ghezicht,  Mistrout den loghen valsch, en merckt opt wegh-wyzend licht. Israel. Aristobolus. [Israel]   Menschen troost te derven in verdrietelijck lyden   Valt zwaar, al waarder hoop, van namaals te verblyden.   Wat zwaar verdriet ist dan Godes troost te derven,   Zonder alle hope van troost te ",de_apocope,strafwerktuig,original_meaning,literal,concrete,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Plays/coorn1590.txt,comedie_van_israel,1590,Coornhert,fiction,no_rhyme,Holland,NL,DVO,spoken_like,Plays,70,16,30,13,1.84509804,1.477121255,1.113943352,0.1,0.476190476,0.625,0,0.4,0.1,0.1,meest_frequent
roede,Amsterdam,57,"  u ontrust, u, die vant quaadt doen niet rust.   Eerst als ick had verthoont u belyding van zonden,  Was die stracx in Godes alziende oghen bevonden    Zo woest, zo mistrouwigh, zo onreyn, zo schoffierigh,   Zo vermetel, zo blindt, zo zot, zo wraackghierigh,   Zo godtloos, zo vervloeckt, ende zo hovaardigh,   Dat zy afgryslijc was voor Gods aanzicht eerwaardigh.  Dit bewees niet alleen zijn ghelate verthoornt,   Maar oock zijn antwoord streng met verwyting doordoornt.   Doch scheent eerst dat Godt niet en zoude antwoorden,   Wantmer maar belyding, gheen bidding in hoorden.   Met al dat wild gheklap (sprack God) is niet ghebeden.  Hy heeft maar herteloos zijn misdaadt beleden,   Hoe wel my zijn meening naacktelijck staat open,   Die streckt om de ",roede,", niet zijn zonden te ontlopen.   Zo bidt hy dwaaslijck om zijn eeuwigh bederven,   Dat is om onghestraft in weelden wilt te zwerven.  Hy bidt om verandring van mijn goede nature,   Dat ick niet lieven zou mijn eyghen schepsel dure.    Hy bidt als of een zoon dien de vader recht straft,   Om dat hy lastering van zijn vader hadt ghebaft,    Tot zynen vader riep, met een lasterlijck smeken:  O schelm, O dief, O moorder, vergheeft mijn ghebreken!   So lastert my Israel door zijn straffings smerte,   Midts onder zijn bidden in zijn godloos herte.   Daar twyfelt hy of ick de werelt oock bestiere,   Daar gloeyt wraackgierigheydt als root staal inden viere,  Daar acht hy mijn straffing voor onrechtvaardigheydt,   En ",de,strafwerktuig,original_meaning,literal,concrete,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Plays/coorn1590.txt,comedie_van_israel,1590,Coornhert,fiction,no_rhyme,Holland,NL,DVO,spoken_like,Plays,70,16,30,13,1.84509804,1.477121255,1.113943352,0.1,0.476190476,0.625,0,0.4,0.1,0.1,meest_frequent
roede,Den Haag,26," ,  Het werdt haer al als moeder toegeschreven;  Schoon sy daer tegen spreekt: Maer hoe mach 't wesen,  Dat yder een soo slegt de wegh loopt mis,  Ten sy, dat dit haer blintheyts reden is,  Dat moeder min, als vader staet te vreesen.  Het quaet geweten slaept, men wil Godts tooren  Niet duyden op sich self, of sijn geslaght,  Daer Godt nochtans niet haestigh gaet, maer sagt,  Die 't geen lang is verdient noch dreygt te vooren.  De gantsche Stadt is yverigh en wacker:  Maer met wat oogh, dat elck de Ster aensiet,  Hy en voldoet des Scheppers oog-merck niet,  Het oog siet wel, maer het geloof werdt swacker,  d'Een meet den op of ondergangh, of ",roede,",  Een roe lang, die noch langer roeden dreygt:  Maer geen die knie, of hooft, of herte neygt,  En kust Godts roe, noch versch geverft van bloede.  d'Een seyt het gelt den Koningh met drie kroonen,  En 't verdre Noordt: de Koningh roept 't is vals,  Aernout van Overbeke, Geestige wercken   188  En schuyft die straf misschien op onsen hals:  Maer Godt die dreygt, daer hy sijn bo\xF4 komt toonen.  't Is seker dat hy eens sal komen wreecken,  Hy wett sijn toorn, sy komt dan vroeg of spae,  Menspreeckt vergeefs, als straf komt, om genae,  En Godt sendt niet vergeefs een Hemel-teken.  Dit jaer was vreemdt-noch borger-tong niet stom,  Doe Duytslant weend', en ",de,strafwerktuig,original_meaning,literal,concrete,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Fictional prose/Van Overbeke.txt,geestige_wercken,1678,Van Overbeke,fiction,rhyme,Holland,NL,DVO,written,Fictional prose,70,17,21,12,1.84509804,1.322219295,1.079181246,0.1,0.476190476,0.625,0,0.4,0.476190476,0.1,meest_frequent
roede,Amsterdam,51,"  gy, op uw gebien,  My vormen tot een Aap.  CIRCE.  Wel aan, het zal geschi\xEAn.  KLARYN.  Zo haast niet.  CIRCE.  Neen, 't moet zyn.  KLARYN.  De Pikken! \xF4 gants kranken!  CIRCE.  En op dat gy my meer als and're zult bedanken,  Die ik verschept heb in een Aap of Bavlaan,  Zal uw verstand en spraak u nimmermeer vergaan.  Adriaen Bastiaensz de Leeuw, De toveres Circe   49  KLARYN.  Verstaat gy 't zo, zo moet ik my dan doen beleezen;  Maar 'k zei het daar om niet.  CIRCE. Gy zult uw eerste weezen  Ook daatlyk weder zien, zo dra het maar geschied,  Dat gy u zelven in een Spiegel wel beziet.  KLARYN.  Geliefme dan, Godin, zo my uw ",Roe," moet raaken,  T\xF3ch t\xF3t geen duttige Aap,maar vrolyke Aap, te maaken.  CIRCE.  Het zal zo weezen, maar voor al uw schimp en sp\xF3t.  Tre\xEA in deez' Kist.  KLARYN.  O help!  CIRCE. Verdwyn op myn gebod.  De Kist verzinkt met Klaryn.  Veertiende tooneel.  ULYSSES, CIRCE.  ULYSSES.  HOe vlugtig ik u heb gevolgt door Berg en Dalen,  'k Heb echter u, Mevrouw, nier konnen achterhaalen,  Schoon \xF3f my, t\xF3t een Baak verstrekte, 't held're licht  Van uw vergodeglans, daar zelf de Zon voor zwicht.  CIRCE.  'k Heb, van de Jagt vermoeid, my hier na toe begeeven.  Wat hebt gy t\xF3ch geva\xE2n!  ULYSSES.  Een ",de_apocope,toverstaf,secondary_meaning,literal,concrete,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/De Leeuw.txt,circe,1690,De Leeuw,fiction,rhyme,Holland,NL,DVO,spoken_like,Plays,70,17,21,1,1.84509804,1.322219295,0,0.1,0.476190476,0.625,0,0.4,0.476190476,0.1,minder_frequent
roede,Amsterdam,592," .E. PRN ue. swager NOU zwager versta VRB verstaan noch ADV nog niet, ADV niet oock ADV ook niet ADV niet van ADP van het ART het schip NOU schip daer ADV daarmee hij PRN hij mede ADV daarmee uijtgeuaren VRB uitvaren is, VRB zijn doch CON doch de ART de tijdingh NOU tijding van ADP van het ART het arriuement NOU arrivement is VRB zijn noch ADV nog nieuw ADJ nieuw soo CON zodat dat CON zodat men PRN men der ADV daaraf noch ADV nog niet ADV niet veel PRN veel aff ADV daaraf can VRB kunnen seggen VRB zeggen verte ADV? verder De ART de negotie NOU negotie is VRB zijn hier ADV hier seer ADV zeer slecht ADJ slecht en CON en godt NEPER God de ART de heer NOU Heer heeft VRB hebben ons PRN ons lant NOU land met ADP met de ART de Roede ",Roede," der ART de pistilentie NOU pestilentie versocht VRB verzoeken soo CON_ADV zodat_er datter CON_ADV zodat_er Ieder PRN ieder weeck NOU week ouer ADP over de ART de vierhondert NUM vierhonderd menschen NOU mens steruen VRB sterven doch CON doch tÂ´ PRN het is VRB zijn onse PRN ons sonden NOU zondeschuld schult NOU zondeschuld en CON en hebbent VRB_PRN hebben_het wel ADV wel verdient, VRB verdienen tÂ´ PRN het is VRB zijn waer VRB zijn te ADP te wenschen VRB wensen dat CON dat wij PRN wij al ADV altezamen t ADV altezamen samen ADV altezamen met ADP met boetueerdige ADJ boetvaardig harten NOU hart ons PRN ons tot ADP tot godt NEPER God bekeerden VRB bekeren op CON opdat dat CON opdat alsoo CON alzo de ART de heer NOU Heer sijn PRN zijn Roede NOU roede van ADP van ons PRN wij ",de,straf,secondary_meaning,figurative,abstract,17,C:/Users/u0112465/Documents/Corpora/BrievenAlsBuit/BaBVerticalTextv2.0/985-986.exported.xml,"To Klaas Karstensz., [ ] 1663",1663,Michiel van Ameland,non_fiction,no_rhyme,Holland,NL,BaB,spoken_like,C:/Users/u0112465/Documents/Corpora/BrievenAlsBuit/BaBVerticalTextv2.0/985-986.exported.xml,70,17,21,5,1.84509804,1.322219295,0.698970004,0.1,0.476190476,0.625,0,0.4,0.476190476,0.1,minder_frequent
roede,NA,7," :   Daer hy hem voor heeft neder gheboocht, gheknielt, en gheneghen.   Daer speculierde hy, als die Astronominen plegen   Inde sterren te siene, tdocht hem mirakle.   Daer sach hy de secreten van dit tabernakle,         [fol. 155v]      Waerdeur hi mocht vercrijgen couragie en moet:   Maer of hy haer gaf van synen myrakle,   Dat laet ic daer, op dat ic niet te vele en kakle.   Altijts moet men (seyde hy) lijden int let dat sonde doet.       Die veel hadden misdaen, hy wat stijuer sloech,   Dan dander, wiens verdienste hy aensach,   Ende welcke cranckheyt hy wat verdroech:   Maer verboot haerlieden allen sonder verdrach   Dat sij sondach, woonsdach, vrydach, noch saterdach,   Niet en souden heur laten van haer mans schoffieren,   Op pene vande ",roede," alst te gebeuren plach,   Die dobbel prouen te hebben in alder manieren.   En die dese wet niet en soude obedieren,   Moesten tvaghevier hebben voor haer gewin.   Dies ghebeurde tusschen man en wijf menich ghetieren:   Want alst den man opden verboden dach quam in den sin   Tscoon hemde te verdienen, hi en mochter niet in,   Want de vrouwe weygherdet hem, al wast haer goet:   Twas al, man beyt tot morgen van sulc beghin,   Dat dede haer lijdens ghenoech aen, maer niet te min   Men moet ghepuniert zijn daermen die sonde in doet.         [fol. 156r]         Prince.   Op datmen niet en meene dat dit is een boerde,   Soo weet dat een degelic man (emmers so hy hiet)   Tselfde attestierde alsmen ",de,strafwerktuig,original_meaning,literal,concrete,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/golt1569.txt,historie_van_cornelis_adriaensen,1569,Anoniem10,non_fiction,no_rhyme,NA,NA,DVO,written,Prose,70,16,30,13,1.84509804,1.477121255,1.113943352,0.1,0.476190476,0.625,0,0.4,0.1,0.1,meest_frequent
